municipio;codigo_ibge;tipo_captacao;nome_sistema;latitude;longitude;fonte;observacao
Primavera do Leste;5107040;subterraneo;PTP-28;-15.325657;-54.175293;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2023
General Carneiro;5103908;subterraneo;Ponto 1;-15.572744;-53.423156;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Nova Canaã do Norte;5106216;subterraneo;Ponto 1;-10.255483;-56.163200;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2023
Marcelândia;5105580;subterraneo;Ponto 1;-10.524983;-54.390330;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2022
Sinop;5107909;subterraneo;PTP-48;-11.900706;-55.511139;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2023
Sorriso;5107925;subterraneo;PTP-56;-12.598794;-55.738592;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Campo Verde;5102678;subterraneo;PTP015;-15.340980;-55.103170;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Marcelândia;5105580;subterraneo;Ponto 2;-11.253558;-54.202214;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Marcelândia;5105580;subterraneo;Ponto 1;-11.252600;-54.200097;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Santa Carmem;5107248;subterraneo;PT-01;-11.977453;-55.280614;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Santa Carmem;5107248;subterraneo;PT-02;-11.977408;-55.280644;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT22;-13.091344;-55.906106;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT24;-13.103960;-55.913640;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT30;-13.116899;-55.925230;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
São José do Rio Claro;5107305;subterraneo;PT 11;-13.447147;-56.737170;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sinop;5107909;subterraneo;PTP-46;-11.850055;-55.540100;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2023
Alto Taquari;5100607;subterraneo;Ponto 7;-17.505000;-53.164960;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Alto Taquari;5100607;subterraneo;Ponto 12;-17.504390;-53.163940;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Alto Taquari;5100607;subterraneo;Ponto 10;-17.502730;-53.170200;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Alto Taquari;5100607;subterraneo;Ponto 8;-17.506400;-53.164870;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Alto Taquari;5100607;subterraneo;Ponto 13;-17.491448;-53.164662;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Canarana;5102702;subterraneo;Poço 1;-13.331590;-52.161170;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Canarana;5102702;subterraneo;Poço 2;-13.325880;-52.162010;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Nova Xavantina;5106257;subterraneo;POÇO NX GOLD;-14.641500;-52.495417;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT25;-13.112884;-55.922786;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sorriso;5107925;subterraneo;PTP-49;-12.598880;-55.743177;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sinop;5107909;subterraneo;PTP-26;-11.700053;-55.451186;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Poconé;5106505;subterraneo;PT 01;-16.253950;-56.630015;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Poconé;5106505;subterraneo;PTP 16;-16.248039;-56.634533;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sorriso;5107925;subterraneo;PTP-58;-12.547333;-55.704750;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sorriso;5107925;subterraneo;PTP-57;-12.564361;-55.730361;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Araputanga;5101258;subterraneo;Poço Parque Industrial;-15.482029;-58.331313;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Querência;5107065;subterraneo;Ponto 22;-12.352530;-52.122900;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Cláudia;5103056;subterraneo;PTP-05;-11.517417;-54.882278;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Primavera do Leste;5107040;subterraneo;PTP-22;-15.559700;-54.333707;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP-45;-12.548947;-55.739131;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sorriso;5107925;subterraneo;PTP-59;-12.542342;-55.741189;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Sinop;5107909;subterraneo;PTP-53;-11.850739;-55.495367;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Conquista D'Oeste;5103361;subterraneo;OSVALDO TEODORO;-14.528340;-59.438406;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Cáceres;5102504;subterraneo;Ponto 1;-15.847550;-57.859590;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Pedra Preta;5106372;subterraneo;PTP - 08;-16.607778;-54.485342;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Pedra Preta;5106372;subterraneo;PTP - 05;-16.608292;-54.488608;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP-61;-12.584758;-55.754061;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT23;-13.074328;-55.947734;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Lucas do Rio Verde;5105259;subterraneo;PT01;-12.797700;-56.216518;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Primavera do Leste;5107040;subterraneo;PTP-05;-15.564030;-54.291538;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP-13;-15.325658;-54.175326;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP-28;-15.554730;-54.298538;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 11;-15.548450;-54.305247;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP-24;-15.547500;-54.303588;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP-26;-15.554980;-54.298463;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 5;-13.325400;-58.491900;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 8;-13.323300;-58.483500;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 6;-13.326700;-58.499900;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 4;-13.325200;-58.491500;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 9;-13.332300;-58.493400;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 7;-13.323100;-58.485600;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 3;-13.331100;-58.483300;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 1;-13.325600;-58.485900;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sapezal;5107875;subterraneo;Ponto 2;-13.324600;-58.481992;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Lucas do Rio Verde;5105259;subterraneo;PT21;-12.801035;-56.067788;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2024
Cláudia;5103056;subterraneo;PTP-05;-11.507786;-54.858550;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Santa Carmem;5107248;subterraneo;PT-02;-11.977400;-55.280644;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sinop;5107909;subterraneo;PTP 51;-11.858106;-55.490078;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Vera;5108501;subterraneo;PTP-02;-12.288264;-55.302244;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Vera;5108501;subterraneo;PTP-03;-12.283553;-55.297397;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sinop;5107909;subterraneo;PTP - 54;-11.897825;-55.475719;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Tabaporã;5107941;subterraneo;POÇO ARTESIANO 1;-11.642130;-56.139100;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Tabaporã;5107941;subterraneo;POÇO ARTESIANO 2;-11.641960;-56.139310;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Tabaporã;5107941;subterraneo;POÇO ARTESIANO 3;-11.641910;-56.139210;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Barra do Garças;5101803;subterraneo;Mina Momjolo;-15.886500;-52.262695;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sinop;5107909;subterraneo;Ponto 52;-11.898400;-55.453928;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 30;-15.535670;-54.346110;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Araputanga;5101258;subterraneo;Jardim Itália;-15.466376;-58.331649;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Araputanga;5101258;subterraneo;Jardim Anápolis;-15.466376;-58.337450;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Araputanga;5101258;subterraneo;Loteamento Carvalho;-15.453335;-58.347634;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 29;-15.579700;-54.384600;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 40;-12.543630;-55.742086;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 63;-12.544964;-55.743972;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 10;-12.550900;-55.731078;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 16;-12.538500;-55.732202;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 17;-12.548800;-55.749653;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP - 45;-12.546900;-55.739131;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Campo Verde;5102678;subterraneo;Ponto 14;-15.539950;-55.170308;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sorriso;5107925;subterraneo;PTP  - 66;-12.579750;-55.723375;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Sinop;5107909;subterraneo;PTP-50;-11.224560;-55.495986;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Lucas do Rio Verde;5105259;subterraneo;PT 20;-13.012500;-55.565300;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Tabaporã;5107941;subterraneo;Ponto 1;-11.272230;-56.839800;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Campo Verde;5102678;subterraneo;PTP18;-15.559853;-55.168669;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Campo Verde;5102678;subterraneo;PTP GREENVILLE III;-15.573439;-55.193027;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Itaúba;5104559;subterraneo;PT 02;-11.005000;-55.240800;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Itaúba;5104559;subterraneo;PT 07;-11.002100;-55.242200;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Itaúba;5104559;subterraneo;PT 08;-10.999200;-55.239800;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 12C;-15.565130;-54.332661;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Sorriso;5107925;subterraneo;PTP - 60;-12.589111;-55.707347;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Itaúba;5104559;subterraneo;PT 02;-11.000000;-55.000000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Várzea Grande;5108402;subterraneo;Ponto 1;-15.633000;-56.113600;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Mirassol d'Oeste;5105622;subterraneo;POÇO 1;-15.687660;-58.109440;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 29;-15.579728;-54.384658;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Primavera do Leste;5107040;subterraneo;PTP 35;-15.528647;-54.284672;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Diamantino;5103502;subterraneo;PTP MORUMBI;-14.397951;-56.435512;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Diamantino;5103502;subterraneo;PTP BURITI;-14.415505;-56.441500;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Santa Cruz do Xingu;5107743;subterraneo;PONTO 03;-10.140000;-52.380000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Primavera do Leste;5107040;subterraneo;PTP 32;-15.535639;-54.346130;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Primavera do Leste;5107040;subterraneo;PTP-33;-15.514083;-54.315861;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Primavera do Leste;5107040;subterraneo;PTP-34;-15.524861;-54.294194;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Sinop;5107909;subterraneo;PTP-50;-11.822456;-55.495986;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Guiratinga;5104203;subterraneo;PT COCHEIRA;-16.203200;-53.464700;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Sorriso;5107925;subterraneo;SISTEMA HAMOA;-12.517092;-55.744873;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2025
Barra do Garças;5101803;subterraneo;Ponto 1;-15.886514;-52.000000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Ribeirãozinho;5107198;subterraneo;Ponto 5;-16.291720;-52.000000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Pedra Preta;5106372;subterraneo;PTP - 10;-16.623972;-54.491414;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Diamantino;5103502;subterraneo;PTP NOVO DIAMANTINO;-14.377842;-56.379992;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Diamantino;5103502;subterraneo;PTP PARQUE DE EXPOSIÇÃO;-14.386075;-56.387894;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Sorriso;5107925;subterraneo;PTP - 03;-12.545410;-55.716542;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Guiratinga;5104203;subterraneo;PT I VALE RICO;-16.232800;-54.091800;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Guiratinga;5104203;subterraneo;PT II VALE RICO;-16.231600;-54.091200;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Ribeirãozinho;5107198;subterraneo;Ponto 3;-16.000000;-52.000000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Alto Taquari;5100607;subterraneo;Ponto 13;-17.503820;-53.166400;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Poconé;5106505;subterraneo;PT 06;-16.272308;-56.648997;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Poconé;5106505;subterraneo;PT 21;-11.628161;-56.628077;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Poconé;5106505;subterraneo;PT 23;-16.272608;-56.619982;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Pedra Preta;5106372;subterraneo;PTP - 09;-16.619361;-54.491028;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Ipiranga do Norte;5104526;subterraneo;POÇO TUBULAR 02;-12.234547;-56.153261;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Ipiranga do Norte;5104526;subterraneo;POÇO TUBULAR 03;-12.236438;-56.159307;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Sinop;5107909;subterraneo;PTP-55;-11.853597;-55.495847;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2026
Campinápolis;5102603;subterraneo;Ponto 1;-14.000000;-52.000000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Guarantã do Norte;5104104;subterraneo;Ponto 1;-9.485413;-54.480797;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Vila Bela da Santíssima Trindade;5105507;superficial;ETA MINA SAO FRANCISCO;-14.857253;-59.858844;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Gaúcha do Norte;5103858;subterraneo;PT 03 NOVA ALIANÇA;-13.544680;-53.137292;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Vila Bela da Santíssima Trindade;5105507;subterraneo;Ponto 1;-15.018524;-59.968304;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Vila Bela da Santíssima Trindade;5105507;subterraneo;Ponto 1;-15.024057;-59.884406;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Bom Jesus do Araguaia;5101852;subterraneo;POÇO CRECHE;-12.171004;-51.510195;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Bom Jesus do Araguaia;5101852;subterraneo;POÇO POSTO DE SAÚDE;-12.176676;-51.506838;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Bom Jesus do Araguaia;5101852;subterraneo;POÇO PREFEITURA MUNICIPAL;-12.170000;-51.500000;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Sorriso;5107925;subterraneo;Escola Papa Joao Paulo II;-12.562592;-55.718715;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Sorriso;5107925;subterraneo;Escola Municipal Ivete Lourdes Arenhardt;-12.539715;-55.726372;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Lucas do Rio Verde;5105259;subterraneo;Ponto 1;-13.308214;-56.043473;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Sorriso;5107925;subterraneo;Ponto 1;-12.545222;-55.727472;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2015
Tangará da Serra;5107958;subterraneo;Ponto 1;-14.640137;-57.495269;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2016
Serra Nova Dourada;5107883;superficial;MINA;-11.941361;-50.592778;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
Serra Nova Dourada;5107883;subterraneo;Ponto 1;-11.907917;-50.599583;SISAGUA;cadastro pontos de captação Dados Abertos SUS · ano 2014
